id,title_type,title,year,runtime,genre,score,num_votes,christmas,hanukkah,kwanzaa,holiday
tt12921552,Feature Film,Christmas Comes Home,2020,84,Comedy,5.8,326,TRUE,FALSE,FALSE,FALSE
tt1292569,TV Movie,A Muppets Christmas: Letters to Santa,2008,60,Comedy,6.3,2377,TRUE,FALSE,FALSE,FALSE
tt12932534,TV Movie,Christmas in the Rockies,2020,85,Romance,5.5,479,TRUE,FALSE,FALSE,FALSE
tt12932550,TV Movie,A Christmas Exchange,2020,87,Drama,6,652,TRUE,FALSE,FALSE,FALSE
tt1294693,TV Movie,Little Spirit: Christmas in New York,2008,60,Animation,4.6,142,TRUE,FALSE,FALSE,FALSE
tt12950902,TV Movie,The Christmas House,2020,84,Drama,6,2534,TRUE,FALSE,FALSE,FALSE
tt12953542,TV Movie,My Sweet Holiday,2020,84,Drama,5.4,604,FALSE,FALSE,FALSE,TRUE
tt12965420,TV Movie,Dashing Home for Christmas,2020,91,Romance,6,688,TRUE,FALSE,FALSE,FALSE
tt12968696,TV Movie,Christmas on the Menu,2020,88,Comedy,6.2,684,TRUE,FALSE,FALSE,FALSE
tt12981586,Feature Film,Avenger Dogs Christmas,2020,67,Animation,4.1,12,TRUE,FALSE,FALSE,FALSE
tt12986254,Feature Film,Christmas with a Crown,2020,89,Romance,5.4,1180,TRUE,FALSE,FALSE,FALSE
tt12987036,TV Movie,The Christmas Yule Blog,2020,87,Romance,5.5,461,TRUE,FALSE,FALSE,FALSE
tt12988016,TV Movie,A Welcome Home Christmas,2020,88,Drama,6.8,954,TRUE,FALSE,FALSE,FALSE
tt12997976,TV Movie,Dear Christmas,2020,86,Comedy,6,1418,TRUE,FALSE,FALSE,FALSE
tt1300160,TV Movie,Kenny Rogers: Keep Christmas with You,1993,45,Other,7.8,10,TRUE,FALSE,FALSE,FALSE
tt13040330,TV Movie,Cross Country Christmas,2020,83,Comedy,6.7,1883,TRUE,FALSE,FALSE,FALSE
tt13055780,Feature Film,A California Christmas,2020,106,Comedy,5.8,11026,TRUE,FALSE,FALSE,FALSE
tt13070602,Feature Film,A Castle for Christmas,2021,98,Other,5.6,14676,TRUE,FALSE,FALSE,FALSE
tt13097858,TV Movie,Christmas She Wrote,2020,84,Drama,5.8,1224,TRUE,FALSE,FALSE,FALSE
tt13103340,Feature Film,Father Christmas Is Back,2021,105,Comedy,4.5,7016,TRUE,FALSE,FALSE,FALSE
tt13109730,TV Movie,Good Morning Christmas!,2020,86,Drama,6.9,1734,TRUE,FALSE,FALSE,FALSE
tt13121702,TV Movie,The Christmas Edition,2020,88,Drama,6.1,694,TRUE,FALSE,FALSE,FALSE
tt1313243,Feature Film,Routine Holiday,2008,75,Drama,6.8,51,FALSE,FALSE,FALSE,TRUE
tt1314171,TV Movie,A Christmas Calendar,1987,60,Family,6,19,TRUE,FALSE,FALSE,FALSE
tt13142446,TV Movie,The Dog Days of Christmas,2021,88,Family,5.2,303,TRUE,FALSE,FALSE,FALSE
tt13147656,TV Movie,The Christmas Setup,2020,85,Drama,6.8,2731,TRUE,FALSE,FALSE,FALSE
tt13147954,TV Movie,A Sugar & Spice Holiday,2020,84,Comedy,6.3,561,FALSE,FALSE,FALSE,TRUE
tt13148548,TV Movie,Cooking Up Christmas,2020,90,Comedy,6.1,270,TRUE,FALSE,FALSE,FALSE
tt1315049,TV Movie,A Martian Christmas,2009,48,Other,7.9,24,TRUE,FALSE,FALSE,FALSE
tt13159820,TV Movie,First Christmas,2020,83,Drama,6.4,120,TRUE,FALSE,FALSE,FALSE
tt13169850,TV Movie,Time for Us to Come Home for Christmas,2020,83,Romance,7,1632,TRUE,FALSE,FALSE,FALSE
tt13189624,TV Movie,Homemade Christmas,2020,85,Comedy,5.8,689,TRUE,FALSE,FALSE,FALSE
tt13189798,TV Movie,Spotlight on Christmas,2020,84,Drama,6.1,894,TRUE,FALSE,FALSE,FALSE
tt13190948,TV Movie,Christmas at Maple Creek,2020,88,Comedy,5.7,527,TRUE,FALSE,FALSE,FALSE
tt13192538,TV Movie,Never Kiss a Man in a Christmas Sweater,2020,84,Comedy,6.7,2060,TRUE,FALSE,FALSE,FALSE
tt13194940,TV Movie,Christmas in Evergreen: Bells Are Ringing,2020,84,Drama,5.8,941,TRUE,FALSE,FALSE,FALSE
tt13197624,TV Movie,A Glenbrooke Christmas,2020,85,Drama,6.6,1657,TRUE,FALSE,FALSE,FALSE
tt13201832,TV Movie,Christmas Beneath the Stars,2021,89,Romance,4.6,199,TRUE,FALSE,FALSE,FALSE
tt13206476,TV Movie,Christmas by Starlight,2020,84,Comedy,7.2,2201,TRUE,FALSE,FALSE,FALSE
tt13236566,Feature Film,Operation Christmas Drop,2020,95,Comedy,5.8,12658,TRUE,FALSE,FALSE,FALSE
tt13243610,TV Movie,Meet Me at Christmas,2020,82,Drama,6.4,1127,TRUE,FALSE,FALSE,FALSE
tt13246926,TV Movie,Unlocking Christmas,2020,85,Other,6.4,1345,TRUE,FALSE,FALSE,FALSE
tt13247248,Feature Film,Christmas Collision,2021,95,Drama,3.5,217,TRUE,FALSE,FALSE,FALSE
tt13260836,Feature Film,Angela's Christmas Wish,2020,47,Other,7.1,1697,TRUE,FALSE,FALSE,FALSE
tt13267034,TV Movie,The Christmas Ring,2020,84,Drama,6.4,1205,TRUE,FALSE,FALSE,FALSE
tt13273702,TV Movie,Too Close For Christmas,2020,88,Drama,5.7,2905,TRUE,FALSE,FALSE,FALSE
tt13273744,TV Movie,A Christmas Carousel,2020,85,Drama,6.1,1161,TRUE,FALSE,FALSE,FALSE
tt1327811,TV Movie,The Side Show Christmas,2010,48,Animation,6.1,18,TRUE,FALSE,FALSE,FALSE
tt13280552,Feature Film,Katherine Jenkins Christmas Spectacular,2020,140,Other,8.6,77,TRUE,FALSE,FALSE,FALSE
tt13286622,TV Movie,Heart of the Holidays,2020,84,Romance,6.2,1075,FALSE,FALSE,FALSE,TRUE
tt13290168,Feature Film,High School Musical: The Musical: The Holiday Special,2020,45,Comedy,5.6,457,FALSE,FALSE,FALSE,TRUE
tt13293184,Feature Film,Christmas Staycation,2020,77,Comedy,4.5,983,TRUE,FALSE,FALSE,FALSE
tt13298482,TV Movie,Marry Me This Christmas,2020,89,Comedy,6.3,86,TRUE,FALSE,FALSE,FALSE
tt1330044,TV Movie,On Christmas Eve,1992,30,Animation,8.1,22,TRUE,FALSE,FALSE,FALSE
tt13309552,TV Movie,Christmas Together,2020,87,Romance,5.5,590,TRUE,FALSE,FALSE,FALSE
tt1332026,TV Movie,A Miser Brothers' Christmas,2008,45,Animation,6.1,1266,TRUE,FALSE,FALSE,FALSE
tt13320784,TV Movie,Five Star Christmas,2020,84,Comedy,6.9,2489,TRUE,FALSE,FALSE,FALSE
tt13327258,Feature Film,The Jinkx and DeLa Holiday Special,2020,65,Comedy,7.6,540,FALSE,FALSE,FALSE,TRUE
tt13341368,TV Movie,Christmas on Wheels,2020,86,Romance,5.8,456,TRUE,FALSE,FALSE,FALSE
tt13341400,TV Movie,Christmas in Vienna,2020,83,Drama,6.4,1660,TRUE,FALSE,FALSE,FALSE
tt13341408,TV Movie,The Christmas Doctor,2020,84,Drama,6.9,891,TRUE,FALSE,FALSE,FALSE
tt13341414,TV Movie,A Timeless Christmas,2020,84,Comedy,7,3136,TRUE,FALSE,FALSE,FALSE
tt13341432,TV Movie,A Nashville Christmas Carol,2020,84,Drama,6.3,1315,TRUE,FALSE,FALSE,FALSE
tt13341592,TV Movie,USS Christmas,2020,84,Other,6.6,1615,TRUE,FALSE,FALSE,FALSE
tt13341848,TV Movie,"A Godwink Christmas: Second Chance, First Love",2020,87,Drama,6.8,1231,TRUE,FALSE,FALSE,FALSE
tt13341908,TV Movie,Christmas Ever After,2020,87,Drama,6.1,835,TRUE,FALSE,FALSE,FALSE
tt13342004,TV Movie,Christmas Comes Twice,2020,84,Drama,6.1,745,TRUE,FALSE,FALSE,FALSE
tt13342118,TV Movie,Swept Up by Christmas,2019,84,Comedy,6.2,950,TRUE,FALSE,FALSE,FALSE
tt13342180,TV Movie,A Christmas Break,2020,89,Drama,5.7,597,TRUE,FALSE,FALSE,FALSE
tt13342190,TV Movie,"Love, Lights, Hanukkah!",2020,84,Drama,6.8,1100,FALSE,TRUE,FALSE,FALSE
tt13342238,TV Movie,Project Christmas Wish,2020,85,Drama,6.9,1449,TRUE,FALSE,FALSE,FALSE
tt13344860,TV Movie,Christmas Tree Lane,2020,84,Comedy,6.4,1357,TRUE,FALSE,FALSE,FALSE
tt13350688,TV Movie,Chateau Christmas,2020,84,Comedy,6.4,1825,TRUE,FALSE,FALSE,FALSE
tt13354204,Feature Film,Just Another Christmas,2020,100,Comedy,6.7,5236,TRUE,FALSE,FALSE,FALSE
tt13356044,TV Movie,Cranberry Christmas,2020,84,Comedy,6.5,1144,TRUE,FALSE,FALSE,FALSE
tt13357258,TV Movie,The Christmas Bow,2020,83,Drama,6.7,1221,TRUE,FALSE,FALSE,FALSE
tt13360162,Feature Film,A Very Quarantwinned Christmas,2020,75,Family,8.6,13,TRUE,FALSE,FALSE,FALSE
tt1336989,TV Movie,The Christmas Sweater: A Return to Redemption,2009,150,Family,2.7,126,TRUE,FALSE,FALSE,FALSE
tt13381368,TV Movie,Christmas with the Darlings,2020,84,Comedy,7.1,1675,TRUE,FALSE,FALSE,FALSE
tt13389538,TV Movie,A Christmas Surprise,2020,89,Comedy,5.9,128,TRUE,FALSE,FALSE,FALSE
tt13391592,TV Movie,A Christmas for Mary,2020,90,Drama,5.8,172,TRUE,FALSE,FALSE,FALSE
tt13397452,Feature Film,Estella Scrooge: A Christmas Carol with a Twist,2020,130,Other,4.9,40,TRUE,FALSE,FALSE,FALSE
tt13400476,Feature Film,Teri Diwali Meri Christmas,2020,68,Other,5.8,26,TRUE,FALSE,FALSE,FALSE
tt13401252,Feature Film,Christmas in the Pines,2021,90,Romance,6.3,485,TRUE,FALSE,FALSE,FALSE
tt13403210,TV Movie,The Christmas Aunt,2020,86,Romance,5.7,310,TRUE,FALSE,FALSE,FALSE
tt13403782,TV Movie,The Christmas Lottery,2020,88,Comedy,5.8,192,TRUE,FALSE,FALSE,FALSE
tt1340579,Feature Film,Happy Holidays,2007,72,Romance,8.1,13,FALSE,FALSE,FALSE,TRUE
tt13407590,Feature Film,Malou's Christmas,2020,88,Comedy,6.1,100,TRUE,FALSE,FALSE,FALSE
tt13409094,Feature Film,A Sunburnt Christmas,2020,91,Comedy,6.9,779,TRUE,FALSE,FALSE,FALSE
tt13411942,TV Movie,Chico Bon Bon and the Very Berry Holiday,2020,25,Animation,6.2,43,FALSE,FALSE,FALSE,TRUE
tt13428892,Feature Film,A Christmas Love,2020,65,Drama,4,1141,TRUE,FALSE,FALSE,FALSE
tt1343029,TV Movie,The Christmas Clause,2008,84,Comedy,4.7,589,TRUE,FALSE,FALSE,FALSE
tt13437988,Feature Film,Christmas at Cattle Hill,2020,68,Animation,5.9,100,TRUE,FALSE,FALSE,FALSE
tt13438634,Feature Film,Christmas in the Wilds,2021,86,Romance,5.5,302,TRUE,FALSE,FALSE,FALSE
tt13439940,TV Movie,The Christmas Letter,2019,26,Animation,6.4,116,TRUE,FALSE,FALSE,FALSE
tt13446424,Feature Film,Christmas Crossfire,2020,105,Comedy,4.8,1577,TRUE,FALSE,FALSE,FALSE
tt13464336,Feature Film,A Tiny House Christmas,2021,91,Comedy,5.4,86,TRUE,FALSE,FALSE,FALSE
tt13465140,TV Movie,Christmas Again,2021,94,Other,5.2,1120,TRUE,FALSE,FALSE,FALSE
tt1346854,TV Movie,The Monster's Christmas,1981,47,Other,5.9,75,TRUE,FALSE,FALSE,FALSE
tt13469472,Feature Film,A Carolina Christmas,2020,141,Family,5.1,561,TRUE,FALSE,FALSE,FALSE
tt13528040,Feature Film,Bo Bear Celebrates Christmas,2020,65,Family,6.7,25,TRUE,FALSE,FALSE,FALSE
tt1353789,Feature Film,Everyday Is a Holiday,2009,80,Drama,6.2,102,FALSE,FALSE,FALSE,TRUE
tt13557370,Feature Film,Christmas Thieves,2021,77,Animation,3.9,184,TRUE,FALSE,FALSE,FALSE
tt13562844,TV Movie,Banking on Christmas,2021,99,Drama,6.1,49,TRUE,FALSE,FALSE,FALSE
tt1356395,TV Movie,The Dog Who Saved Christmas,2009,89,Other,4.2,967,TRUE,FALSE,FALSE,FALSE
tt13569424,TV Movie,A Christmas Carol,1954,49,Family,6,179,TRUE,FALSE,FALSE,FALSE
tt13571948,Feature Film,A Christmas Carol,2019,77,Drama,3.4,29,TRUE,FALSE,FALSE,FALSE
tt13586346,Feature Film,Unwrapping Christmas,2020,66,Drama,6,28,TRUE,FALSE,FALSE,FALSE
tt13607632,TV Movie,An Unremarkable Christmas,2020,82,Comedy,3.3,157,TRUE,FALSE,FALSE,FALSE
tt1361330,TV Movie,Santa Baby 2: Christmas Maybe,2009,80,Comedy,5.3,1154,TRUE,FALSE,FALSE,FALSE
tt13624384,TV Movie,A Christmas Wish in Hudson,2021,90,Romance,5.4,287,TRUE,FALSE,FALSE,FALSE
tt13632182,Feature Film,Christmas at the Ranch,2021,94,Romance,5.5,625,TRUE,FALSE,FALSE,FALSE
tt13635666,TV Movie,A VHS Christmas Carol,2020,42,Other,6.9,54,TRUE,FALSE,FALSE,FALSE
tt13652894,TV Movie,The Christmas Sitters,2020,80,Comedy,5.4,242,TRUE,FALSE,FALSE,FALSE
tt1365471,Feature Film,The Christmas Party,2009,86,Comedy,3.7,1499,TRUE,FALSE,FALSE,FALSE
tt13665354,Feature Film,13 Slays Till X-Mas,2020,106,Other,4.2,143,TRUE,FALSE,FALSE,FALSE
tt1369647,Feature Film,Christmas Angel,2009,87,Drama,6.6,1717,TRUE,FALSE,FALSE,FALSE
tt13701958,TV Movie,A Baby Reindeer's First Christmas,2020,47,Other,9,10,TRUE,FALSE,FALSE,FALSE
tt13701962,Feature Film,A California Christmas: City Lights,2021,106,Comedy,5.5,3167,TRUE,FALSE,FALSE,FALSE
tt13708060,Feature Film,Andre Rieu: Christmas in London,2016,88,Other,7.9,29,TRUE,FALSE,FALSE,FALSE
tt1373383,TV Movie,Elf Sparkle Meets Christmas the Horse,2009,22,Animation,8.3,14,TRUE,FALSE,FALSE,FALSE
tt13779034,TV Movie,Hot Chocolate Holiday,2021,95,Comedy,6.3,402,FALSE,FALSE,FALSE,TRUE
tt13782052,Feature Film,1000 Miles from Christmas,2021,102,Comedy,5.8,1923,TRUE,FALSE,FALSE,FALSE
tt1380832,TV Movie,Gavin & Stacey: 12 Days of Christmas,2008,29,Other,6.6,63,TRUE,FALSE,FALSE,FALSE
tt13814142,Feature Film,Carol's Christmas,2021,70,Drama,2.2,61,TRUE,FALSE,FALSE,FALSE
tt13838038,Feature Film,Dracula on Holiday,2021,91,Comedy,3.7,15,FALSE,FALSE,FALSE,TRUE
tt1384926,TV Movie,The Christmas Hope,2009,90,Drama,6.5,831,TRUE,FALSE,FALSE,FALSE
tt13918522,TV Movie,A Christmas Mission,2020,89,Drama,5.5,313,TRUE,FALSE,FALSE,FALSE
tt13937754,TV Movie,Christmas at the Golden Dragon,2022,84,Comedy,6.6,956,TRUE,FALSE,FALSE,FALSE
tt1397220,TV Movie,Santa's First Christmas,1992,24,Animation,4.8,21,TRUE,FALSE,FALSE,FALSE
tt13972332,Feature Film,Some Kind of Christmas!,2020,90,Drama,6.5,13,TRUE,FALSE,FALSE,FALSE
tt14016930,Feature Film,Christmas on My Block,2021,95,Drama,5.6,30,TRUE,FALSE,FALSE,FALSE
tt14034732,Feature Film,How the Gringo Stole Christmas,2023,81,Comedy,3.2,202,TRUE,FALSE,FALSE,FALSE
tt14036172,TV Movie,A Holiday Homecoming,2021,85,Family,4.9,63,FALSE,FALSE,FALSE,TRUE
tt14059632,Feature Film,A Lot Like Christmas,2018,106,Romance,5.3,12,TRUE,FALSE,FALSE,FALSE
tt14060006,TV Movie,A Great North Christmas,2021,83,Drama,4.9,162,TRUE,FALSE,FALSE,FALSE
tt14060986,TV Movie,It Takes a Christmas Village,2021,87,Comedy,6.5,520,TRUE,FALSE,FALSE,FALSE
tt14061008,Feature Film,Last Train to Christmas,2021,110,Comedy,6,3085,TRUE,FALSE,FALSE,FALSE
tt14065740,Feature Film,Christmas in Florida,2021,90,Comedy,5.9,360,TRUE,FALSE,FALSE,FALSE
tt14074562,TV Movie,The Picture of Christmas,2021,85,Comedy,5.9,401,TRUE,FALSE,FALSE,FALSE
tt1410013,TV Movie,Christmas in Canaan,2009,86,Drama,6.9,628,TRUE,FALSE,FALSE,FALSE
tt1410207,Feature Film,Christmas,2009,99,Drama,6,294,TRUE,FALSE,FALSE,FALSE
tt1414143,Feature Film,A Christmas Family Tragedy,2006,75,Other,5.9,22,TRUE,FALSE,FALSE,FALSE
tt14142950,Feature Film,Christmas Next Door,2021,98,Comedy,6.1,32,TRUE,FALSE,FALSE,FALSE
tt14163772,Feature Film,A Christmas Tale,2021,104,Comedy,6.3,1189,TRUE,FALSE,FALSE,FALSE
tt14187584,TV Movie,Love at the Christmas Contest,2022,90,Comedy,5.7,451,TRUE,FALSE,FALSE,FALSE
tt14194876,Feature Film,The Good Witch of Christmas,2022,77,Comedy,3.6,208,TRUE,FALSE,FALSE,FALSE
tt14219486,Feature Film,A Christmas Karen,2022,98,Comedy,4.9,562,TRUE,FALSE,FALSE,FALSE
tt14256092,TV Movie,Snowed in for Christmas,2021,86,Romance,6.1,668,TRUE,FALSE,FALSE,FALSE
tt14300966,Feature Film,A Fiancé for Christmas,2021,85,Comedy,6.5,467,TRUE,FALSE,FALSE,FALSE
tt1430607,Feature Film,Arthur Christmas,2011,97,Other,7.1,64751,TRUE,FALSE,FALSE,FALSE
tt14435184,Feature Film,Christmas with Felicity,2021,86,Drama,5,244,TRUE,FALSE,FALSE,FALSE
tt14444182,TV Movie,Blending Christmas,2021,85,Comedy,5.5,479,TRUE,FALSE,FALSE,FALSE
tt1446093,TV Movie,A Holiday Romance,2007,89,Drama,5.4,15,FALSE,FALSE,FALSE,TRUE
tt1446201,TV Movie,12 Men of Christmas,2009,95,Comedy,5.5,2556,TRUE,FALSE,FALSE,FALSE
tt14482374,TV Movie,Holiday in Santa Fe,2021,85,Comedy,6.1,1081,FALSE,FALSE,FALSE,TRUE
tt14483394,Feature Film,The Christmas Pitch,2021,83,Comedy,4.1,119,TRUE,FALSE,FALSE,FALSE
tt14502376,TV Movie,Christmas in Washington,2021,87,Romance,5.6,438,TRUE,FALSE,FALSE,FALSE
tt1451381,TV Movie,Cranberry Christmas,2008,30,Other,5.9,64,TRUE,FALSE,FALSE,FALSE
tt14558558,Feature Film,13th Day of Christmas,2021,120,Other,6.8,15,TRUE,FALSE,FALSE,FALSE
tt14577152,Feature Film,A Match Made at Christmas,2021,115,Comedy,5.3,796,TRUE,FALSE,FALSE,FALSE
tt14586176,Feature Film,A Christmas Number One,2021,112,Comedy,5.6,1022,TRUE,FALSE,FALSE,FALSE
tt14591614,Feature Film,Christmas on the Carousel,2021,71,Comedy,4.5,146,TRUE,FALSE,FALSE,FALSE
tt14596220,TV Movie,UnPerfect Christmas Wish,2021,90,Comedy,5.2,234,TRUE,FALSE,FALSE,FALSE
tt1459922,TV Movie,Lady Day: The Many Faces of Billie Holiday,1990,59,Other,7.9,44,FALSE,FALSE,FALSE,TRUE
tt14609676,Feature Film,All I Want for Christmas,2021,90,Comedy,5.9,74,TRUE,FALSE,FALSE,FALSE
tt1461344,TV Movie,Postman Pat's Magic Christmas,2004,25,Animation,7.4,24,TRUE,FALSE,FALSE,FALSE
tt14641148,TV Movie,A Snowy Christmas,2021,84,Romance,5.1,499,TRUE,FALSE,FALSE,FALSE
tt14662334,Feature Film,The Business of Christmas 2,2021,85,Drama,8.2,30,TRUE,FALSE,FALSE,FALSE
tt14668196,Feature Film,Prancer: A Christmas Tale,2022,102,Drama,6,361,TRUE,FALSE,FALSE,FALSE
tt14681620,TV Movie,A Christmas Dance Reunion,2021,87,Drama,6.1,466,TRUE,FALSE,FALSE,FALSE
tt1468385,TV Movie,Christmas in Arabia,2010,90,Comedy,5.3,45,TRUE,FALSE,FALSE,FALSE
tt1470024,Feature Film,"Tuesday, After Christmas",2010,99,Drama,6.9,4890,TRUE,FALSE,FALSE,FALSE
tt14715170,Feature Film,Falling for Christmas,2022,93,Comedy,5.2,26530,TRUE,FALSE,FALSE,FALSE
tt14721936,TV Movie,Writing Around the Christmas Tree,2021,89,Comedy,5,243,TRUE,FALSE,FALSE,FALSE
tt14729484,TV Movie,A Christmas Letter,2021,89,Comedy,6.7,76,TRUE,FALSE,FALSE,FALSE
tt14758476,TV Movie,A Chance for Christmas,2021,92,Comedy,5.9,542,TRUE,FALSE,FALSE,FALSE
tt14758624,TV Movie,A Christmas Stray,2021,84,Drama,6.2,324,TRUE,FALSE,FALSE,FALSE
tt14777678,TV Movie,Welcome to the Christmas Family Reunion,2021,87,Comedy,5.1,298,TRUE,FALSE,FALSE,FALSE
tt14777778,TV Movie,When Christmas Was Young,2022,87,Comedy,6.1,373,TRUE,FALSE,FALSE,FALSE
tt14785488,TV Movie,A Sisterly Christmas,2021,83,Drama,5.6,175,TRUE,FALSE,FALSE,FALSE
tt14785638,Feature Film,A Holiday Chance,2021,110,Comedy,7.1,102,FALSE,FALSE,FALSE,TRUE
tt14789426,TV Movie,Christmas in Pine Valley,2022,85,Comedy,4.9,475,TRUE,FALSE,FALSE,FALSE
tt14807078,TV Movie,A Christmas Proposal,2021,87,Romance,7,729,TRUE,FALSE,FALSE,FALSE
tt14850192,TV Movie,Christmas with a Prince: The Royal Baby,2021,90,Romance,5.7,341,TRUE,FALSE,FALSE,FALSE
tt1486805,TV Movie,A Child's Christmas,2008,28,Animation,6,10,TRUE,FALSE,FALSE,FALSE
tt1489248,TV Movie,A Golden Christmas,2009,95,Comedy,5.5,1357,TRUE,FALSE,FALSE,FALSE
tt14909414,TV Movie,Serving Up the Holidays,2021,89,Comedy,5.1,407,FALSE,FALSE,FALSE,TRUE
tt1492952,TV Movie,Larry the Cable Guy's Hula-Palooza Christmas Luau,2009,71,Comedy,5.3,78,TRUE,FALSE,FALSE,FALSE
tt14932820,TV Movie,A Clüsterfünke Christmas,2021,87,Comedy,6.2,893,TRUE,FALSE,FALSE,FALSE
tt14945492,Feature Film,"Christmas, No Filter",2022,90,Family,5.5,75,TRUE,FALSE,FALSE,FALSE
tt14996100,Feature Film,Christmas Proposal,2021,96,Comedy,4.2,90,TRUE,FALSE,FALSE,FALSE
tt14999558,Feature Film,Anything But Christmas,2021,92,Comedy,6.8,27,TRUE,FALSE,FALSE,FALSE
tt15010346,TV Movie,Christmas on 5th Avenue,2021,84,Romance,6.5,448,TRUE,FALSE,FALSE,FALSE
tt15012044,TV Movie,Christmas Takes Flight,2021,86,Comedy,5.8,433,TRUE,FALSE,FALSE,FALSE
tt15042590,TV Movie,A Christmas Treasure,2021,84,Drama,5.8,684,TRUE,FALSE,FALSE,FALSE
tt1504362,Feature Film,Christmas in Beverly Hills,2009,110,Comedy,3.7,793,TRUE,FALSE,FALSE,FALSE
tt15047782,Feature Film,Perfect Messy Holiday,2021,85,Comedy,6.6,17,FALSE,FALSE,FALSE,TRUE
tt15049912,TV Movie,A Chestnut Family Christmas,2021,83,Comedy,5.9,203,TRUE,FALSE,FALSE,FALSE
tt1508256,Feature Film,A Grandpa for Christmas,2009,85,Family,5.7,14,TRUE,FALSE,FALSE,FALSE
tt15091462,TV Movie,The Enchanted Christmas Cake,2021,84,Romance,5.4,636,TRUE,FALSE,FALSE,FALSE
tt15127022,TV Movie,A Picture Perfect Holiday,2021,87,Drama,5.8,347,FALSE,FALSE,FALSE,TRUE
tt15128214,Feature Film,Holiday Hideaway,2022,96,Family,8.2,44,FALSE,FALSE,FALSE,TRUE
tt15133668,TV Movie,Christmas Déjà Vu,2021,92,Comedy,5.5,150,TRUE,FALSE,FALSE,FALSE
tt15133684,Feature Film,A Jenkins Family Christmas,2021,94,Comedy,5.6,158,TRUE,FALSE,FALSE,FALSE
tt1516541,Feature Film,Homeless for the Holidays,2009,105,Comedy,3.2,515,FALSE,FALSE,FALSE,TRUE
tt15167640,Feature Film,Country Roads Christmas,2022,85,Comedy,6.2,57,TRUE,FALSE,FALSE,FALSE
tt15185022,Feature Film,See You Next Christmas,2021,99,Comedy,5.5,275,TRUE,FALSE,FALSE,FALSE
tt15186426,Feature Film,Christmas Is Canceled,2021,95,Comedy,4.8,1569,TRUE,FALSE,FALSE,FALSE
tt15187842,TV Movie,Toying with the Holidays,2021,86,Comedy,6.3,649,FALSE,FALSE,FALSE,TRUE
tt1519929,TV Movie,A Dog Named Christmas,2009,95,Drama,7.4,1373,TRUE,FALSE,FALSE,FALSE
tt15205430,TV Movie,Coyote Creek Christmas,2021,84,Drama,5.7,1480,TRUE,FALSE,FALSE,FALSE
tt15205728,TV Movie,Fixing Up Christmas,2021,86,Comedy,5.9,478,TRUE,FALSE,FALSE,FALSE
tt15226096,TV Movie,The Nine Kittens of Christmas,2021,84,Comedy,6.6,1779,TRUE,FALSE,FALSE,FALSE
tt15233326,TV Movie,Furry Little Christmas,2021,87,Comedy,5.7,491,TRUE,FALSE,FALSE,FALSE
tt15235708,TV Movie,A Dickens of a Holiday!,2021,84,Romance,7.3,1399,FALSE,FALSE,FALSE,TRUE
tt15245738,Feature Film,The Holiday Fix Up,2021,84,Drama,6.5,1003,FALSE,FALSE,FALSE,TRUE
tt15254212,TV Movie,Christmas in Tune,2021,87,Drama,7,698,TRUE,FALSE,FALSE,FALSE
tt15279930,Feature Film,Another Christmas,2021,73,Comedy,5.1,18,TRUE,FALSE,FALSE,FALSE
tt15289090,TV Movie,Christmas on the Farm,2021,86,Comedy,5.2,898,TRUE,FALSE,FALSE,FALSE
tt15294458,Feature Film,Black Christmas: 2021 Remake,2021,54,Other,3.9,31,TRUE,FALSE,FALSE,FALSE
tt15302344,TV Movie,Candy Coated Christmas,2021,83,Comedy,5.8,574,TRUE,FALSE,FALSE,FALSE
tt15316422,TV Movie,The Christmas Contest,2021,83,Drama,5.8,1263,TRUE,FALSE,FALSE,FALSE
tt15348352,TV Movie,The Christmas Promise,2021,84,Drama,6.7,1222,TRUE,FALSE,FALSE,FALSE
tt15353214,Feature Film,'Twas the Fight Before Christmas,2021,91,Other,6.3,755,TRUE,FALSE,FALSE,FALSE
tt15359506,TV Movie,The Great Christmas Switch,2021,84,Comedy,6,506,TRUE,FALSE,FALSE,FALSE
tt15379406,Feature Film,Christmas at the Holly Day Inn,2023,88,Comedy,5.3,88,TRUE,FALSE,FALSE,FALSE
tt15388610,Feature Film,Zoey's Extraordinary Christmas,2021,99,Comedy,7.2,2232,TRUE,FALSE,FALSE,FALSE
tt1539985,TV Movie,Christmas with the King Family,2009,60,Other,8.2,14,TRUE,FALSE,FALSE,FALSE
tt15412176,TV Movie,"Next Stop, Christmas",2021,84,Comedy,7,2580,TRUE,FALSE,FALSE,FALSE
tt1541785,TV Movie,Mid Life Christmas,2009,59,Comedy,6.5,108,TRUE,FALSE,FALSE,FALSE
tt15420960,TV Movie,A Christmas Together with You,2021,83,Drama,6.5,1169,TRUE,FALSE,FALSE,FALSE
tt1542347,Feature Film,A Carol of Christmas,2005,101,Comedy,5.3,24,TRUE,FALSE,FALSE,FALSE
tt15425920,TV Movie,Christmas in Harmony,2021,84,Drama,5.5,734,TRUE,FALSE,FALSE,FALSE
tt15450798,TV Movie,Hot Mess Holiday,2021,70,Comedy,5.6,446,FALSE,FALSE,FALSE,TRUE
tt15463198,TV Movie,Our Christmas Journey,2021,84,Drama,6.6,471,TRUE,FALSE,FALSE,FALSE
tt15484422,TV Movie,"You, Me & the Christmas Trees",2021,84,Romance,6.3,1289,TRUE,FALSE,FALSE,FALSE
